taxonID,scientificName,taxonRank,threatStatus,family,order,priority,n_cells_10km,n_cells_50km,total_occ_10km
urn:lsid:dyntaxa.se:Taxon:231962,Hieracium pulchriceps,species,VU,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,21
urn:lsid:dyntaxa.se:Taxon:231977,Hieracium remanens,species,VU,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,41
urn:lsid:dyntaxa.se:Taxon:231406,Hieracium retusulum,species,VU,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,4
urn:lsid:dyntaxa.se:Taxon:231407,Hieracium rhomboides,species,VU,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,25
urn:lsid:dyntaxa.se:Taxon:231981,Hieracium ringselense,species,VU,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,1
urn:lsid:dyntaxa.se:Taxon:231982,Hieracium ringsellei,species,VU,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,9
urn:lsid:dyntaxa.se:Taxon:231985,Hieracium ruminosiforme,species,VU,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,21
urn:lsid:dyntaxa.se:Taxon:231409,Hieracium saurotum,species,VU,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,12
urn:lsid:dyntaxa.se:Taxon:231413,Hieracium scotocranum,species,VU,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,16
urn:lsid:dyntaxa.se:Taxon:231414,Hieracium scytophyllum,species,VU,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,70
urn:lsid:dyntaxa.se:Taxon:231998,Hieracium seriflorum,species,VU,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,23
urn:lsid:dyntaxa.se:Taxon:232001,Hieracium silboënse,species,VU,Asteraceae,Asterales,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:232002,Hieracium siliginellum,species,VU,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,22
urn:lsid:dyntaxa.se:Taxon:232003,Hieracium siliginosum,species,VU,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,6
urn:lsid:dyntaxa.se:Taxon:232008,Hieracium solanum,species,VU,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,8
urn:lsid:dyntaxa.se:Taxon:232011,Hieracium spanocomum,species,VU,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,2
urn:lsid:dyntaxa.se:Taxon:232016,Hieracium sparsiguttatum,species,VU,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,41
urn:lsid:dyntaxa.se:Taxon:231421,Hieracium spodoleucum,species,VU,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,44
urn:lsid:dyntaxa.se:Taxon:231425,Hieracium stibeophyllum,species,VU,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,23
urn:lsid:dyntaxa.se:Taxon:232040,Hieracium stymnophytum,species,VU,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,8
urn:lsid:dyntaxa.se:Taxon:231430,Hieracium subanfractum,species,VU,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,21
urn:lsid:dyntaxa.se:Taxon:267059,Hieracium subaustrinum,species,VU,Asteraceae,Asterales,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:232044,Hieracium subciliatum,species,VU,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,45
urn:lsid:dyntaxa.se:Taxon:232047,Hieracium subcrassum,species,VU,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,60
urn:lsid:dyntaxa.se:Taxon:231434,Hieracium subedentulum,species,VU,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,4
urn:lsid:dyntaxa.se:Taxon:231435,Hieracium subglaucovirens,species,VU,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,102
urn:lsid:dyntaxa.se:Taxon:232049,Hieracium subhorizontale,species,VU,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,27
urn:lsid:dyntaxa.se:Taxon:231436,Hieracium subinquilinum,species,VU,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,46
urn:lsid:dyntaxa.se:Taxon:232052,Hieracium sublividum,species,VU,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,91
urn:lsid:dyntaxa.se:Taxon:232056,Hieracium subplumuligerum,species,VU,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,14
urn:lsid:dyntaxa.se:Taxon:251899,Hieracium subramosum,species,VU,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,37
urn:lsid:dyntaxa.se:Taxon:231446,Hieracium subterdentatum,species,VU,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,49
urn:lsid:dyntaxa.se:Taxon:232060,Hieracium subterscissum,species,VU,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,114
urn:lsid:dyntaxa.se:Taxon:232064,Hieracium subulicuspis,species,VU,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,12
urn:lsid:dyntaxa.se:Taxon:232068,Hieracium sudermannicum,species,VU,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,27
urn:lsid:dyntaxa.se:Taxon:231449,Hieracium suriforme,species,VU,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,14
urn:lsid:dyntaxa.se:Taxon:231451,Hieracium taeniifolium,species,VU,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,34
urn:lsid:dyntaxa.se:Taxon:232071,Hieracium tanaodeirum,species,VU,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,1
urn:lsid:dyntaxa.se:Taxon:232081,Hieracium tinctinervum,species,VU,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,4
urn:lsid:dyntaxa.se:Taxon:232081,Hieracium tinctinervum,species,VU,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,5
urn:lsid:dyntaxa.se:Taxon:231456,Hieracium trachlosimum,species,VU,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,11
urn:lsid:dyntaxa.se:Taxon:232098,Hieracium unguiculatum,species,VU,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,19
urn:lsid:dyntaxa.se:Taxon:232099,Hieracium unguiferum,species,VU,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,5
urn:lsid:dyntaxa.se:Taxon:232104,Hieracium valentius,species,VU,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,117
urn:lsid:dyntaxa.se:Taxon:231461,Hieracium varianum,species,VU,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,70
urn:lsid:dyntaxa.se:Taxon:231463,Hieracium verniferum,species,VU,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,13
urn:lsid:dyntaxa.se:Taxon:232111,Hieracium vinaceiforme,species,VU,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,9
urn:lsid:dyntaxa.se:Taxon:232112,Hieracium vinaceum,species,VU,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,10
urn:lsid:dyntaxa.se:Taxon:231468,Hieracium xerampelinum,species,VU,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,13
urn:lsid:dyntaxa.se:Taxon:232118,Hieracium xystophorum,species,VU,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,13
urn:lsid:dyntaxa.se:Taxon:232119,Hieracium yxnerumense,species,VU,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,23
urn:lsid:dyntaxa.se:Taxon:232120,Hieracium zonulatiforme,species,VU,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,20
urn:lsid:dyntaxa.se:Taxon:217800,Hippolyte varians,species,VU,Hippolytidae,Decapoda,Threatened - Poorly Sampled,1,1,55
urn:lsid:dyntaxa.se:Taxon:100311,Hirticollis hispidus,species,VU,Anthicidae,Coleoptera,Threatened - Poorly Sampled,1,1,3
urn:lsid:dyntaxa.se:Taxon:103818,Hister bissexstriatus,species,VU,Histeridae,Coleoptera,Threatened - Poorly Sampled,1,1,58
urn:lsid:dyntaxa.se:Taxon:103819,Hister funestus,species,VU,Histeridae,Coleoptera,Threatened - Poorly Sampled,1,1,66
urn:lsid:dyntaxa.se:Taxon:201280,Holoarctia puengeleri,species,VU,Erebidae,Lepidoptera,Threatened - Poorly Sampled,1,1,64
urn:lsid:dyntaxa.se:Taxon:783,Hordelymus europaeus,species,VU,Poaceae,Poales,Threatened - Poorly Sampled,1,1,2654
urn:lsid:dyntaxa.se:Taxon:232161,Hormopeza copulifera,species,VU,Empididae,Diptera,Threatened - Poorly Sampled,1,1,3
urn:lsid:dyntaxa.se:Taxon:1300,Hyalodon piceicola,species,VU,"Auriculariales, genera incertae sedis",Auriculariales,Threatened - Poorly Sampled,1,1,35
urn:lsid:dyntaxa.se:Taxon:102076,Hybomitra expollicata,species,VU,Tabanidae,Diptera,Threatened - Poorly Sampled,1,1,12
urn:lsid:dyntaxa.se:Taxon:786,Hydnellum auratile,species,VU,Bankeraceae,Thelephorales,Threatened - Poorly Sampled,1,1,698
urn:lsid:dyntaxa.se:Taxon:787,Hydnellum compactum,species,VU,Bankeraceae,Thelephorales,Threatened - Poorly Sampled,1,1,107
urn:lsid:dyntaxa.se:Taxon:1435,Hydnellum fennicum,species,VU,Bankeraceae,Thelephorales,Threatened - Poorly Sampled,1,1,1113
urn:lsid:dyntaxa.se:Taxon:6003297,Hydnellum glaucopus,species,VU,Bankeraceae,Thelephorales,Threatened - Poorly Sampled,1,1,475
urn:lsid:dyntaxa.se:Taxon:4365,Hydnellum gracilipes,species,VU,Bankeraceae,Thelephorales,Threatened - Poorly Sampled,1,1,3377
urn:lsid:dyntaxa.se:Taxon:6003298,Hydnellum illudens nom. prov.,species,VU,Bankeraceae,Thelephorales,Threatened - Poorly Sampled,1,1,630
urn:lsid:dyntaxa.se:Taxon:5965,Hydnellum ioeides,species,VU,Bankeraceae,Thelephorales,Threatened - Poorly Sampled,1,1,86
urn:lsid:dyntaxa.se:Taxon:6003229,Hydnellum lepidum,species,VU,Bankeraceae,Thelephorales,Threatened - Poorly Sampled,1,1,163
urn:lsid:dyntaxa.se:Taxon:2058,Hydnellum lundellii,species,VU,Bankeraceae,Thelephorales,Threatened - Poorly Sampled,1,1,2068
urn:lsid:dyntaxa.se:Taxon:1439,Hydnellum martioflavum,species,VU,Bankeraceae,Thelephorales,Threatened - Poorly Sampled,1,1,228
urn:lsid:dyntaxa.se:Taxon:1440,Hydnellum versipelle,species,VU,Bankeraceae,Thelephorales,Threatened - Poorly Sampled,1,1,853
urn:lsid:dyntaxa.se:Taxon:790,Hydnobolites cerebriformis,species,VU,Pezizaceae,Pezizales,Threatened - Poorly Sampled,1,1,9
urn:lsid:dyntaxa.se:Taxon:791,Hydnotrya michaelis,species,VU,Discinaceae,Pezizales,Threatened - Poorly Sampled,1,1,22
urn:lsid:dyntaxa.se:Taxon:2015,Hydnum albidum,species,VU,Hydnaceae,Cantharellales,Threatened - Poorly Sampled,1,1,1719
urn:lsid:dyntaxa.se:Taxon:795,Hygrocybe citrinovirens,species,VU,Hygrophoraceae,Agaricales,Threatened - Poorly Sampled,1,1,471
urn:lsid:dyntaxa.se:Taxon:801,Hygrocybe intermedia,species,VU,Hygrophoraceae,Agaricales,Threatened - Poorly Sampled,1,1,928
urn:lsid:dyntaxa.se:Taxon:808,Hygrocybe spadicea,species,VU,Hygrophoraceae,Agaricales,Threatened - Poorly Sampled,1,1,427
urn:lsid:dyntaxa.se:Taxon:2725,Hygrohypnum cochlearifolium,species,VU,Amblystegiaceae,Hypnales,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:813,Hygrohypnum norvegicum,species,VU,Amblystegiaceae,Hypnales,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:814,Hygrohypnum styriacum,species,VU,Amblystegiaceae,Hypnales,Threatened - Poorly Sampled,1,1,33
urn:lsid:dyntaxa.se:Taxon:815,Hygrohypnum subeugyrium,species,VU,Amblystegiaceae,Hypnales,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:818,Hygrophorus atramentosus,species,VU,Hygrophoraceae,Agaricales,Threatened - Poorly Sampled,1,1,110
urn:lsid:dyntaxa.se:Taxon:822,Hygrophorus gliocyclus,species,VU,Hygrophoraceae,Agaricales,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:824,Hygrophorus inocybiformis,species,VU,Hygrophoraceae,Agaricales,Threatened - Poorly Sampled,1,1,104
urn:lsid:dyntaxa.se:Taxon:4414,Hygrophorus latitabundus,species,VU,Hygrophoraceae,Agaricales,Threatened - Poorly Sampled,1,1,112
urn:lsid:dyntaxa.se:Taxon:4419,Hygrophorus penarioides,species,VU,Hygrophoraceae,Agaricales,Threatened - Poorly Sampled,1,1,230
urn:lsid:dyntaxa.se:Taxon:827,Hygrophorus poëtarum,species,VU,Hygrophoraceae,Agaricales,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:831,Hygrophorus subviscifer,species,VU,Hygrophoraceae,Agaricales,Threatened - Poorly Sampled,1,1,89
urn:lsid:dyntaxa.se:Taxon:103088,Hylaeus difformis,species,VU,Colletidae,Hymenoptera,Threatened - Poorly Sampled,1,1,127
urn:lsid:dyntaxa.se:Taxon:4427,Hymenochaetopsis corrugata,species,VU,Hymenochaetaceae,Hymenochaetales,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:101111,Hypebaeus flavipes,species,VU,Malachiidae,Coleoptera,Threatened - Poorly Sampled,1,1,84
urn:lsid:dyntaxa.se:Taxon:101112,Hypera arundinis,species,VU,Curculionidae,Coleoptera,Threatened - Poorly Sampled,1,1,246
urn:lsid:dyntaxa.se:Taxon:837,Hypericum pulchrum,species,VU,Hypericaceae,Malpighiales,Threatened - Poorly Sampled,1,1,697
urn:lsid:dyntaxa.se:Taxon:233209,Hyphoderma involutum,species,VU,Hyphodermataceae,Polyporales,Threatened - Poorly Sampled,1,1,2
urn:lsid:dyntaxa.se:Taxon:843,Hyphoderma obtusum,species,VU,Hyphodermataceae,Polyporales,Threatened - Poorly Sampled,1,1,2
urn:lsid:dyntaxa.se:Taxon:101121,Hypnogyra angularis,species,VU,Staphylinidae,Coleoptera,Threatened - Poorly Sampled,1,1,3
urn:lsid:dyntaxa.se:Taxon:853,Hypochaeris glabra,species,VU,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,1438
urn:lsid:dyntaxa.se:Taxon:853,Hypochaeris glabra,species,VU,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,18
urn:lsid:dyntaxa.se:Taxon:860,Hypochnicium cymosum,species,VU,"Polyporales, genera incertae sedis",Polyporales,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:232623,Hypoglossum hypoglossoides,species,VU,Delesseriaceae,Ceramiales,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:863,Hypogymnia austerodes,species,VU,Parmeliaceae,Lecanorales,Threatened - Poorly Sampled,1,1,430
urn:lsid:dyntaxa.se:Taxon:2020,Hypomyces porphyreus,species,VU,Hypocreaceae,Hypocreales,Threatened - Poorly Sampled,1,1,13
urn:lsid:dyntaxa.se:Taxon:871,Hypoxylon vogesiacum,species,VU,Hypoxylaceae,Xylariales,Threatened - Poorly Sampled,1,1,314
urn:lsid:dyntaxa.se:Taxon:101127,Hypoxystis pluviaria,species,VU,Geometridae,Lepidoptera,Threatened - Poorly Sampled,1,1,107
urn:lsid:dyntaxa.se:Taxon:101128,Hypsosinga heri,species,VU,Araneidae,Araneae,Threatened - Poorly Sampled,1,1,21
urn:lsid:dyntaxa.se:Taxon:101130,Hypulus bifasciatus,species,VU,Melandryidae,Coleoptera,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:883,Inocutis dryophila,species,VU,Hymenochaetaceae,Hymenochaetales,Threatened - Poorly Sampled,1,1,524
urn:lsid:dyntaxa.se:Taxon:876,Inocybe fibrosoides,species,VU,Inocybaceae,Agaricales,Threatened - Poorly Sampled,1,1,24
urn:lsid:dyntaxa.se:Taxon:2022,Inocybe tricolor,species,VU,Inocybaceae,Agaricales,Threatened - Poorly Sampled,1,1,26
urn:lsid:dyntaxa.se:Taxon:93,Inoderma byssaceum,species,VU,Arthoniaceae,Arthoniales,Threatened - Poorly Sampled,1,1,683
urn:lsid:dyntaxa.se:Taxon:885,Inonotopsis subiculosa,species,VU,Hymenochaetaceae,Hymenochaetales,Threatened - Poorly Sampled,1,1,41
urn:lsid:dyntaxa.se:Taxon:881,Inonotus cuticularis,species,VU,Hymenochaetaceae,Hymenochaetales,Threatened - Poorly Sampled,1,1,637
urn:lsid:dyntaxa.se:Taxon:884,Inonotus hispidus,species,VU,Hymenochaetaceae,Hymenochaetales,Threatened - Poorly Sampled,1,1,980
urn:lsid:dyntaxa.se:Taxon:4661,Inonotus ulmicola,species,VU,Hymenochaetaceae,Hymenochaetales,Threatened - Poorly Sampled,1,1,730
urn:lsid:dyntaxa.se:Taxon:888,Iris spuria,species,VU,Iridaceae,Asparagales,Threatened - Poorly Sampled,1,1,333
urn:lsid:dyntaxa.se:Taxon:101141,Ischnomera caerulea,species,VU,Oedemeridae,Coleoptera,Threatened - Poorly Sampled,1,1,178
urn:lsid:dyntaxa.se:Taxon:101143,Ischnomera cyanea,species,VU,Oedemeridae,Coleoptera,Threatened - Poorly Sampled,1,1,2
urn:lsid:dyntaxa.se:Taxon:101145,Ischnopoda scitula,species,VU,Staphylinidae,Coleoptera,Threatened - Poorly Sampled,1,1,35
urn:lsid:dyntaxa.se:Taxon:102285,Isorhipis marmottani,species,VU,Eucnemidae,Coleoptera,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:255955,Itoplectis clavicornis,species,VU,Ichneumonidae,Hymenoptera,Threatened - Poorly Sampled,1,1,2
urn:lsid:dyntaxa.se:Taxon:255959,Itoplectis melanocephala,species,VU,Ichneumonidae,Hymenoptera,Threatened - Poorly Sampled,1,1,1
urn:lsid:dyntaxa.se:Taxon:1935,Jacobaea aquatica,species,VU,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,1371
urn:lsid:dyntaxa.se:Taxon:1490,Jacobaea paludosa,species,VU,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,705
urn:lsid:dyntaxa.se:Taxon:227592,Jasmineira caudata,species,VU,Sabellidae,Sabellida,Threatened - Poorly Sampled,1,1,59
urn:lsid:dyntaxa.se:Taxon:200883,Julus scanicus,species,VU,Julidae,Julida,Threatened - Poorly Sampled,1,1,36
urn:lsid:dyntaxa.se:Taxon:235011,Juncus foliosus,species,VU,Juncaceae,Poales,Threatened - Poorly Sampled,1,1,114
urn:lsid:dyntaxa.se:Taxon:102719,Karnekampia sulcata,species,VU,Pectinidae,Pectinoida,Threatened - Poorly Sampled,1,1,49
urn:lsid:dyntaxa.se:Taxon:846,Kneiffiella alienata,species,VU,Schizoporaceae,Hymenochaetales,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:217842,Kophobelemnon stelliferum,species,VU,Kophobelemnonidae,Pennatulacea,Threatened - Poorly Sampled,1,1,94
urn:lsid:dyntaxa.se:Taxon:101153,Korynetes ruficornis,species,VU,Cleridae,Coleoptera,Threatened - Poorly Sampled,1,1,18
urn:lsid:dyntaxa.se:Taxon:842,Kurtia macedonica,species,VU,"Hymenochaetales, genera incertae sedis",Hymenochaetales,Threatened - Poorly Sampled,1,1,3
urn:lsid:dyntaxa.se:Taxon:1838,Kurzia sylvatica,species,VU,Lepidoziaceae,Jungermanniales,Threatened - Poorly Sampled,1,1,7
urn:lsid:dyntaxa.se:Taxon:906,Kurzia trichoclados,species,VU,Lepidoziaceae,Jungermanniales,Threatened - Poorly Sampled,1,1,89
urn:lsid:dyntaxa.se:Taxon:106461,Kyklioacalles roboris,species,VU,Curculionidae,Coleoptera,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:101156,Labidostomis tridentata,species,VU,Chrysomelidae,Coleoptera,Threatened - Poorly Sampled,1,1,45
urn:lsid:dyntaxa.se:Taxon:101158,Laccophilus poecilus,species,VU,Dytiscidae,Coleoptera,Threatened - Poorly Sampled,1,1,17
urn:lsid:dyntaxa.se:Taxon:100070,Lacerta agilis,species,VU,Lacertidae,Squamata,Threatened - Poorly Sampled,1,1,4562
urn:lsid:dyntaxa.se:Taxon:908,Lactarius mairei,species,VU,Russulaceae,Russulales,Threatened - Poorly Sampled,1,1,81
urn:lsid:dyntaxa.se:Taxon:101163,Laemophloeus monilis,species,VU,Laemophloeidae,Coleoptera,Threatened - Poorly Sampled,1,1,138
urn:lsid:dyntaxa.se:Taxon:101164,Laemophloeus muticus,species,VU,Laemophloeidae,Coleoptera,Threatened - Poorly Sampled,1,1,191
urn:lsid:dyntaxa.se:Taxon:233218,Lampronia standfussiella,species,VU,Prodoxidae,Lepidoptera,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:102092,Laphria ephippium,species,VU,Asilidae,Diptera,Threatened - Poorly Sampled,1,1,136
urn:lsid:dyntaxa.se:Taxon:102966,Larus argentatus,species,VU,Laridae,Charadriiformes,Threatened - Poorly Sampled,1,1,782285
urn:lsid:dyntaxa.se:Taxon:102966,Larus argentatus,species,VU,Laridae,Charadriiformes,Threatened - Poorly Sampled,1,1,258
urn:lsid:dyntaxa.se:Taxon:102966,Larus argentatus,species,VU,Laridae,Charadriiformes,Threatened - Poorly Sampled,1,1,84
urn:lsid:dyntaxa.se:Taxon:100071,Larus fuscus fuscus,subspecies,VU,Laridae,Charadriiformes,Threatened - Poorly Sampled,1,1,279337
urn:lsid:dyntaxa.se:Taxon:100071,Larus fuscus fuscus,subspecies,VU,Laridae,Charadriiformes,Threatened - Poorly Sampled,1,1,168
urn:lsid:dyntaxa.se:Taxon:102967,Larus marinus,species,VU,Laridae,Charadriiformes,Threatened - Poorly Sampled,1,1,443955
urn:lsid:dyntaxa.se:Taxon:218742,Lasiargus hirsutus,species,VU,Linyphiidae,Araneae,Threatened - Poorly Sampled,1,1,11
urn:lsid:dyntaxa.se:Taxon:103154,Lasioglossum boreale,species,VU,Halictidae,Hymenoptera,Threatened - Poorly Sampled,1,1,31
urn:lsid:dyntaxa.se:Taxon:101171,Lasioglossum brevicorne,species,VU,Halictidae,Hymenoptera,Threatened - Poorly Sampled,1,1,188
urn:lsid:dyntaxa.se:Taxon:106769,Lasioglossum lucidulum,species,VU,Halictidae,Hymenoptera,Threatened - Poorly Sampled,1,1,56
urn:lsid:dyntaxa.se:Taxon:101028,Lasionycta skraelingia,species,VU,Noctuidae,Lepidoptera,Threatened - Poorly Sampled,1,1,39
urn:lsid:dyntaxa.se:Taxon:917,Lathyrus tuberosus,species,VU,Fabaceae,Fabales,Threatened - Poorly Sampled,1,1,1592
urn:lsid:dyntaxa.se:Taxon:918,Laurilia sulcata,species,VU,Bondarzewiaceae,Russulales,Threatened - Poorly Sampled,1,1,2323
urn:lsid:dyntaxa.se:Taxon:925,Lecanora impudens,species,VU,Lecanoraceae,Lecanorales,Threatened - Poorly Sampled,1,1,439
urn:lsid:dyntaxa.se:Taxon:229038,Lecanora orae-frigidae,species,VU,Lecanoraceae,Lecanorales,Threatened - Poorly Sampled,1,1,30
urn:lsid:dyntaxa.se:Taxon:927,Lecanora sublivescens,species,VU,Lecanoraceae,Lecanorales,Threatened - Poorly Sampled,1,1,559
urn:lsid:dyntaxa.se:Taxon:927,Lecanora sublivescens,species,VU,Lecanoraceae,Lecanorales,Threatened - Poorly Sampled,1,1,27
urn:lsid:dyntaxa.se:Taxon:935,Leersia oryzoides,species,VU,Poaceae,Poales,Threatened - Poorly Sampled,1,1,3076
urn:lsid:dyntaxa.se:Taxon:101186,Leiopus punctulatus,species,VU,Cerambycidae,Coleoptera,Threatened - Poorly Sampled,1,1,185
urn:lsid:dyntaxa.se:Taxon:101189,Lemonia dumi,species,VU,Brahmaeidae,Lepidoptera,Threatened - Poorly Sampled,1,1,253
urn:lsid:dyntaxa.se:Taxon:942,Leonurus cardiaca,species,VU,Lamiaceae,Lamiales,Threatened - Poorly Sampled,1,1,3729
urn:lsid:dyntaxa.se:Taxon:236251,Leopoldius signatus,species,VU,Conopidae,Diptera,Threatened - Poorly Sampled,1,1,48
urn:lsid:dyntaxa.se:Taxon:1872,Lepidium coronopus,species,VU,Brassicaceae,Brassicales,Threatened - Poorly Sampled,1,1,1060
urn:lsid:dyntaxa.se:Taxon:2033,Lepiota echinella,species,VU,Agaricaceae,Agaricales,Threatened - Poorly Sampled,1,1,145
urn:lsid:dyntaxa.se:Taxon:2030,Lepiota forquignonii,species,VU,Agaricaceae,Agaricales,Threatened - Poorly Sampled,1,1,105
urn:lsid:dyntaxa.se:Taxon:947,Lepiota grangei,species,VU,Agaricaceae,Agaricales,Threatened - Poorly Sampled,1,1,161
urn:lsid:dyntaxa.se:Taxon:4859,Lepiota griseovirens,species,VU,Agaricaceae,Agaricales,Threatened - Poorly Sampled,1,1,7
urn:lsid:dyntaxa.se:Taxon:949,Lepiota ignivolvata,species,VU,Agaricaceae,Agaricales,Threatened - Poorly Sampled,1,1,84
urn:lsid:dyntaxa.se:Taxon:2031,Lepiota lilacea,species,VU,Agaricaceae,Agaricales,Threatened - Poorly Sampled,1,1,10
urn:lsid:dyntaxa.se:Taxon:950,Lepiota ochraceofulva,species,VU,Agaricaceae,Agaricales,Threatened - Poorly Sampled,1,1,48
urn:lsid:dyntaxa.se:Taxon:951,Lepiota pseudolilacea,species,VU,Agaricaceae,Agaricales,Threatened - Poorly Sampled,1,1,66
urn:lsid:dyntaxa.se:Taxon:2034,Lepiota tomentella,species,VU,Agaricaceae,Agaricales,Threatened - Poorly Sampled,1,1,30
urn:lsid:dyntaxa.se:Taxon:102915,Leptochiton alveolus,species,VU,Leptochitonidae,Lepidopleurida,Threatened - Poorly Sampled,1,1,3
urn:lsid:dyntaxa.se:Taxon:229227,Leptogium byssinum,species,VU,Collemataceae,Peltigerales,Threatened - Poorly Sampled,1,1,15
urn:lsid:dyntaxa.se:Taxon:4902,Leucopaxillus paradoxus,species,VU,Tricholomataceae,Agaricales,Threatened - Poorly Sampled,1,1,3
